pair_id,entity,entity_label,polymarket_market_id,polymarket_ticker,polymarket_title,kalshi_ticker,kalshi_title,kalshi_subtitle,polymarket_strike_floor,polymarket_strike_bound,polymarket_relation,kalshi_strike_floor,kalshi_strike_bound,kalshi_relation,strike_gap,close_time_utc,close_ms,close_delta_ms,polymarket_settlement_index,kalshi_settlement_index,polymarket_quote_currency,kalshi_quote_currency,polymarket_functional_kind,polymarket_window_ms,polymarket_window_position,kalshi_functional_kind,kalshi_window_ms,kalshi_window_position,polymarket_resolver,kalshi_resolver,score_total,failed_gates,caveat_index_basis,caveat_quote_currency_basis,caveat_measurement_window_basis,caveat_threshold
polymarket:3719559|kalshi:KXBTCD-26AUG1909-T62599.99,crypto:btc,Bitcoin,3719559,bitcoin-above-62600-on-august-19-2026-9am-et,"Bitcoin above 62,600 on August 19, 9AM ET?",KXBTCD-26AUG1909-T62599.99,"Bitcoin price on Aug 19, 2026?","$62,600 or above",62600,exclusive,above,62599.99,exclusive,above,0.01,2026-08-19T13:00:00Z,1787144400000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (62599.99 vs 62600 on a 0.01 grid), so any settled value in (62599.99, 62600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720406|kalshi:KXBTCD-26AUG1910-T63199.99,crypto:btc,Bitcoin,3720406,bitcoin-above-63200-on-august-19-2026-10am-et,"Bitcoin above 63,200 on August 19, 10AM ET?",KXBTCD-26AUG1910-T63199.99,"Bitcoin price on Aug 19, 2026?","$63,200 or above",63200,exclusive,above,63199.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (63199.99 vs 63200 on a 0.01 grid), so any settled value in (63199.99, 63200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720405|kalshi:KXBTCD-26AUG1910-T63399.99,crypto:btc,Bitcoin,3720405,bitcoin-above-63400-on-august-19-2026-10am-et,"Bitcoin above 63,400 on August 19, 10AM ET?",KXBTCD-26AUG1910-T63399.99,"Bitcoin price on Aug 19, 2026?","$63,400 or above",63400,exclusive,above,63399.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (63399.99 vs 63400 on a 0.01 grid), so any settled value in (63399.99, 63400] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720404|kalshi:KXBTCD-26AUG1910-T63599.99,crypto:btc,Bitcoin,3720404,bitcoin-above-63600-on-august-19-2026-10am-et,"Bitcoin above 63,600 on August 19, 10AM ET?",KXBTCD-26AUG1910-T63599.99,"Bitcoin price on Aug 19, 2026?","$63,600 or above",63600,exclusive,above,63599.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (63599.99 vs 63600 on a 0.01 grid), so any settled value in (63599.99, 63600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720403|kalshi:KXBTCD-26AUG1910-T63799.99,crypto:btc,Bitcoin,3720403,bitcoin-above-63800-on-august-19-2026-10am-et,"Bitcoin above 63,800 on August 19, 10AM ET?",KXBTCD-26AUG1910-T63799.99,"Bitcoin price on Aug 19, 2026?","$63,800 or above",63800,exclusive,above,63799.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (63799.99 vs 63800 on a 0.01 grid), so any settled value in (63799.99, 63800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720402|kalshi:KXBTCD-26AUG1910-T63999.99,crypto:btc,Bitcoin,3720402,bitcoin-above-64000-on-august-19-2026-10am-et,"Bitcoin above 64,000 on August 19, 10AM ET?",KXBTCD-26AUG1910-T63999.99,"Bitcoin price on Aug 19, 2026?","$64,000 or above",64000,exclusive,above,63999.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (63999.99 vs 64000 on a 0.01 grid), so any settled value in (63999.99, 64000] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720401|kalshi:KXBTCD-26AUG1910-T64199.99,crypto:btc,Bitcoin,3720401,bitcoin-above-64200-on-august-19-2026-10am-et,"Bitcoin above 64,200 on August 19, 10AM ET?",KXBTCD-26AUG1910-T64199.99,"Bitcoin price on Aug 19, 2026?","$64,200 or above",64200,exclusive,above,64199.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (64199.99 vs 64200 on a 0.01 grid), so any settled value in (64199.99, 64200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720400|kalshi:KXBTCD-26AUG1910-T64399.99,crypto:btc,Bitcoin,3720400,bitcoin-above-64400-on-august-19-2026-10am-et,"Bitcoin above 64,400 on August 19, 10AM ET?",KXBTCD-26AUG1910-T64399.99,"Bitcoin price on Aug 19, 2026?","$64,400 or above",64400,exclusive,above,64399.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (64399.99 vs 64400 on a 0.01 grid), so any settled value in (64399.99, 64400] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720399|kalshi:KXBTCD-26AUG1910-T64599.99,crypto:btc,Bitcoin,3720399,bitcoin-above-64600-on-august-19-2026-10am-et,"Bitcoin above 64,600 on August 19, 10AM ET?",KXBTCD-26AUG1910-T64599.99,"Bitcoin price on Aug 19, 2026?","$64,600 or above",64600,exclusive,above,64599.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (64599.99 vs 64600 on a 0.01 grid), so any settled value in (64599.99, 64600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720398|kalshi:KXBTCD-26AUG1910-T64999.99,crypto:btc,Bitcoin,3720398,bitcoin-above-65000-on-august-19-2026-10am-et,"Bitcoin above 65,000 on August 19, 10AM ET?",KXBTCD-26AUG1910-T64999.99,"Bitcoin price on Aug 19, 2026?","$65,000 or above",65000,exclusive,above,64999.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (64999.99 vs 65000 on a 0.01 grid), so any settled value in (64999.99, 65000] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720397|kalshi:KXBTCD-26AUG1910-T65199.99,crypto:btc,Bitcoin,3720397,bitcoin-above-65200-on-august-19-2026-10am-et,"Bitcoin above 65,200 on August 19, 10AM ET?",KXBTCD-26AUG1910-T65199.99,"Bitcoin price on Aug 19, 2026?","$65,200 or above",65200,exclusive,above,65199.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (65199.99 vs 65200 on a 0.01 grid), so any settled value in (65199.99, 65200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720396|kalshi:KXBTCD-26AUG1910-T65399.99,crypto:btc,Bitcoin,3720396,bitcoin-above-65400-on-august-19-2026-10am-et,"Bitcoin above 65,400 on August 19, 10AM ET?",KXBTCD-26AUG1910-T65399.99,"Bitcoin price on Aug 19, 2026?","$65,400 or above",65400,exclusive,above,65399.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (65399.99 vs 65400 on a 0.01 grid), so any settled value in (65399.99, 65400] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720395|kalshi:KXBTCD-26AUG1910-T65599.99,crypto:btc,Bitcoin,3720395,bitcoin-above-65600-on-august-19-2026-10am-et,"Bitcoin above 65,600 on August 19, 10AM ET?",KXBTCD-26AUG1910-T65599.99,"Bitcoin price on Aug 19, 2026?","$65,600 or above",65600,exclusive,above,65599.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (65599.99 vs 65600 on a 0.01 grid), so any settled value in (65599.99, 65600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720394|kalshi:KXBTCD-26AUG1910-T65799.99,crypto:btc,Bitcoin,3720394,bitcoin-above-65800-on-august-19-2026-10am-et,"Bitcoin above 65,800 on August 19, 10AM ET?",KXBTCD-26AUG1910-T65799.99,"Bitcoin price on Aug 19, 2026?","$65,800 or above",65800,exclusive,above,65799.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (65799.99 vs 65800 on a 0.01 grid), so any settled value in (65799.99, 65800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720393|kalshi:KXBTCD-26AUG1910-T65999.99,crypto:btc,Bitcoin,3720393,bitcoin-above-66000-on-august-19-2026-10am-et,"Bitcoin above 66,000 on August 19, 10AM ET?",KXBTCD-26AUG1910-T65999.99,"Bitcoin price on Aug 19, 2026?","$66,000 or above",66000,exclusive,above,65999.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (65999.99 vs 66000 on a 0.01 grid), so any settled value in (65999.99, 66000] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720392|kalshi:KXBTCD-26AUG1910-T66199.99,crypto:btc,Bitcoin,3720392,bitcoin-above-66200-on-august-19-2026-10am-et,"Bitcoin above 66,200 on August 19, 10AM ET?",KXBTCD-26AUG1910-T66199.99,"Bitcoin price on Aug 19, 2026?","$66,200 or above",66200,exclusive,above,66199.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (66199.99 vs 66200 on a 0.01 grid), so any settled value in (66199.99, 66200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720391|kalshi:KXBTCD-26AUG1910-T66399.99,crypto:btc,Bitcoin,3720391,bitcoin-above-66400-on-august-19-2026-10am-et,"Bitcoin above 66,400 on August 19, 10AM ET?",KXBTCD-26AUG1910-T66399.99,"Bitcoin price on Aug 19, 2026?","$66,400 or above",66400,exclusive,above,66399.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (66399.99 vs 66400 on a 0.01 grid), so any settled value in (66399.99, 66400] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720390|kalshi:KXBTCD-26AUG1910-T66599.99,crypto:btc,Bitcoin,3720390,bitcoin-above-66600-on-august-19-2026-10am-et,"Bitcoin above 66,600 on August 19, 10AM ET?",KXBTCD-26AUG1910-T66599.99,"Bitcoin price on Aug 19, 2026?","$66,600 or above",66600,exclusive,above,66599.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (66599.99 vs 66600 on a 0.01 grid), so any settled value in (66599.99, 66600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3720389|kalshi:KXBTCD-26AUG1910-T66799.99,crypto:btc,Bitcoin,3720389,bitcoin-above-66800-on-august-19-2026-10am-et,"Bitcoin above 66,800 on August 19, 10AM ET?",KXBTCD-26AUG1910-T66799.99,"Bitcoin price on Aug 19, 2026?","$66,800 or above",66800,exclusive,above,66799.99,exclusive,above,0.01,2026-08-19T14:00:00Z,1787148000000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (66799.99 vs 66800 on a 0.01 grid), so any settled value in (66799.99, 66800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3733219|kalshi:KXBTCD-26AUG1922-T67599.99,crypto:btc,Bitcoin,3733219,bitcoin-above-67600-on-august-19-2026-10pm-et,"Bitcoin above 67,600 on August 19, 10PM ET?",KXBTCD-26AUG1922-T67599.99,"Bitcoin price on Aug 19, 2026?","$67,600 or above",67600,exclusive,above,67599.99,exclusive,above,0.01,2026-08-20T02:00:00Z,1787191200000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (67599.99 vs 67600 on a 0.01 grid), so any settled value in (67599.99, 67600] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3733218|kalshi:KXBTCD-26AUG1922-T67799.99,crypto:btc,Bitcoin,3733218,bitcoin-above-67800-on-august-19-2026-10pm-et,"Bitcoin above 67,800 on August 19, 10PM ET?",KXBTCD-26AUG1922-T67799.99,"Bitcoin price on Aug 19, 2026?","$67,800 or above",67800,exclusive,above,67799.99,exclusive,above,0.01,2026-08-20T02:00:00Z,1787191200000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (67799.99 vs 67800 on a 0.01 grid), so any settled value in (67799.99, 67800] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3733217|kalshi:KXBTCD-26AUG1922-T67999.99,crypto:btc,Bitcoin,3733217,bitcoin-above-68000-on-august-19-2026-10pm-et,"Bitcoin above 68,000 on August 19, 10PM ET?",KXBTCD-26AUG1922-T67999.99,"Bitcoin price on Aug 19, 2026?","$68,000 or above",68000,exclusive,above,67999.99,exclusive,above,0.01,2026-08-20T02:00:00Z,1787191200000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (67999.99 vs 68000 on a 0.01 grid), so any settled value in (67999.99, 68000] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
polymarket:3733216|kalshi:KXBTCD-26AUG1922-T68199.99,crypto:btc,Bitcoin,3733216,bitcoin-above-68200-on-august-19-2026-10pm-et,"Bitcoin above 68,200 on August 19, 10PM ET?",KXBTCD-26AUG1922-T68199.99,"Bitcoin price on Aug 19, 2026?","$68,200 or above",68200,exclusive,above,68199.99,exclusive,above,0.01,2026-08-20T02:00:00Z,1787191200000,0,binance,cf-benchmarks-brti,usdt,usd,point-close,0,ends-at-close,window-mean,60000,precedes-close,uma-optimistic-oracle,exchange-operator,0.79545,measurement-instant,"index basis: binance vs cf-benchmarks-brti. Different observables of the same asset, which near the strike can sit on opposite sides of it.","quote-currency basis: usdt vs usd. A stablecoin-quoted price and a fiat composite are not the same number, and the peg moves.","measurement-window basis: point close at the listed time vs mean over 60s window preceding the listed time. Different statistics over different windows at the same listed time, so the legs can resolve oppositely whenever the final window moves, and the divergence is SIGNED rather than mean-zero.","threshold knife-edge: the legs sit ONE quotation tick apart (68199.99 vs 68200 on a 0.01 grid), so any settled value in (68199.99, 68200] resolves them oppositely, the closed endpoint included. The population at risk is narrow, but the settled value need not land on that grid."
